 Language , Program ,Size , Package , Core , GPU , DRAM , Time (ms) , Temperature , Memory
Haskell ,QuickSort , 1000 , 0.181519 , 0.160889 , 0.000000 , 0.000000 , 24668 , 38.7 , 9444 
Haskell ,QuickSort , 1000 , 0.242126 , 0.240112 , 0.000000 , 0.000000 , 19324 , 38.7 , 9464 
Haskell ,QuickSort , 1000 , 0.117004 , 0.065674 , 0.000000 , 0.000000 , 50208 , 38.7 , 9492 
Haskell ,QuickSort , 1000 , 0.175781 , 0.156555 , 0.000000 , 0.000000 , 18185 , 38.7 , 9500 
Haskell ,QuickSort , 1000 , 0.255066 , 0.224182 , 0.000000 , 0.000000 , 14217 , 38.7 , 9344 
Haskell ,QuickSort , 1000 , 0.118347 , 0.066711 , 0.000000 , 0.000000 , 50224 , 38.7 , 9476 
Haskell ,QuickSort , 1000 , 0.118347 , 0.065735 , 0.000000 , 0.000000 , 48293 , 38.7 , 9396 
Haskell ,QuickSort , 1000 , 0.139587 , 0.110779 , 0.000000 , 0.000000 , 22066 , 38.7 , 9484 
Haskell ,QuickSort , 1000 , 0.128235 , 0.100037 , 0.000000 , 0.000000 , 24983 , 38.7 , 9468 
Haskell ,QuickSort , 1000 , 0.120728 , 0.081482 , 0.000000 , 0.000000 , 34532 , 37.3 , 9368 
Haskell ,QuickSort , 1000 , 0.119080 , 0.065918 , 0.000000 , 0.000000 , 49645 , 37.3 , 9436 
Haskell ,QuickSort , 1000 , 0.209839 , 0.199951 , 0.000000 , 0.000000 , 19018 , 37.3 , 9424 
Haskell ,QuickSort , 1000 , 0.253967 , 0.242310 , 0.000000 , 0.000000 , 18682 , 37.3 , 9268 
Haskell ,QuickSort , 1000 , 0.112061 , 0.073914 , 0.000000 , 0.000000 , 35686 , 37.3 , 9348 
Haskell ,QuickSort , 1000 , 0.118530 , 0.071289 , 0.000000 , 0.000000 , 46876 , 37.3 , 9356 
Haskell ,QuickSort , 1000 , 0.190186 , 0.171509 , 0.000000 , 0.000000 , 24308 , 37.3 , 9332 
Haskell ,QuickSort , 1000 , 0.198730 , 0.186829 , 0.000000 , 0.000000 , 18810 , 37.3 , 9348 
Haskell ,QuickSort , 1000 , 0.116577 , 0.073303 , 0.000000 , 0.000000 , 42135 , 37.3 , 9416 
Haskell ,QuickSort , 1000 , 0.120300 , 0.073730 , 0.000000 , 0.000000 , 47530 , 38.0 , 9440 
Haskell ,QuickSort , 1000 , 0.137085 , 0.084717 , 0.000000 , 0.000000 , 48736 , 38.0 , 9396 
Haskell ,QuickSort , 1000 , 0.202454 , 0.189087 , 0.000000 , 0.000000 , 18620 , 38.0 , 9372 
Haskell ,QuickSort , 1000 , 0.190063 , 0.161133 , 0.000000 , 0.000000 , 24730 , 38.0 , 9348 
Haskell ,QuickSort , 1000 , 0.217896 , 0.202148 , 0.000000 , 0.000000 , 19199 , 38.0 , 9468 
Haskell ,QuickSort , 1000 , 0.150574 , 0.104919 , 0.000000 , 0.000000 , 40823 , 38.0 , 9348 
Haskell ,QuickSort , 1000 , 0.120178 , 0.067139 , 0.000000 , 0.000000 , 49421 , 38.0 , 9464 
Haskell ,QuickSort , 1000 , 0.210815 , 0.184998 , 0.000000 , 0.000000 , 25632 , 38.0 , 9464 
Haskell ,QuickSort , 1000 , 0.195618 , 0.179871 , 0.000000 , 0.000000 , 15438 , 38.0 , 9472 
Haskell ,QuickSort , 1000 , 0.199341 , 0.186768 , 0.000000 , 0.000000 , 18618 , 39.5 , 9388 
Haskell ,QuickSort , 1000 , 0.207336 , 0.193726 , 0.000000 , 0.000000 , 19076 , 39.8 , 9396 
Haskell ,QuickSort , 1000 , 0.199280 , 0.188171 , 0.000000 , 0.000000 , 18738 , 39.3 , 9344 
Haskell ,QuickSort , 1000 , 0.120422 , 0.065430 , 0.000000 , 0.000000 , 50658 , 38.7 , 9512 
Haskell ,QuickSort , 1000 , 0.128113 , 0.083740 , 0.000000 , 0.000000 , 41151 , 38.7 , 9412 
Haskell ,QuickSort , 1000 , 0.113586 , 0.074951 , 0.000000 , 0.000000 , 36061 , 38.7 , 9436 
Haskell ,QuickSort , 1000 , 0.208679 , 0.196106 , 0.000000 , 0.000000 , 18578 , 38.7 , 9480 
Haskell ,QuickSort , 1000 , 0.134827 , 0.102966 , 0.000000 , 0.000000 , 25397 , 38.7 , 9492 
Haskell ,QuickSort , 1000 , 0.117737 , 0.070557 , 0.000000 , 0.000000 , 46462 , 38.7 , 9444 
Haskell ,QuickSort , 1000 , 0.228516 , 0.212952 , 0.000000 , 0.000000 , 19799 , 38.7 , 9540 
Haskell ,QuickSort , 1000 , 0.120544 , 0.085083 , 0.000000 , 0.000000 , 30381 , 38.7 , 9332 
Haskell ,QuickSort , 1000 , 0.124329 , 0.075562 , 0.000000 , 0.000000 , 42879 , 38.7 , 9472 
Haskell ,QuickSort , 1000 , 0.115540 , 0.091187 , 0.000000 , 0.000000 , 25605 , 38.3 , 9464 
Haskell ,SelectionSort , 1000 , 0.679810 , 0.583984 , 0.000000 , 0.000000 , 92351 , 38.3 , 9248 
Haskell ,SelectionSort , 1000 , 0.679749 , 0.592468 , 0.000000 , 0.000000 , 79580 , 38.3 , 9328 
Haskell ,SelectionSort , 1000 , 0.933411 , 0.864990 , 0.000000 , 0.000000 , 53122 , 38.3 , 9332 
Haskell ,SelectionSort , 1000 , 1.053711 , 0.977600 , 0.000000 , 0.000000 , 56277 , 38.3 , 9172 
Haskell ,SelectionSort , 1000 , 0.766785 , 0.658875 , 0.000000 , 0.000000 , 101538 , 38.3 , 9284 
Haskell ,SelectionSort , 1000 , 0.917419 , 0.853882 , 0.000000 , 0.000000 , 62761 , 42.3 , 9312 
Haskell ,SelectionSort , 1000 , 0.899597 , 0.836243 , 0.000000 , 0.000000 , 60722 , 40.3 , 9316 
Haskell ,SelectionSort , 1000 , 0.887329 , 0.835938 , 0.000000 , 0.000000 , 61320 , 41.5 , 9324 
Haskell ,SelectionSort , 1000 , 0.874146 , 0.811646 , 0.000000 , 0.000000 , 59162 , 40.3 , 9292 
Haskell ,SelectionSort , 1000 , 0.925232 , 0.870483 , 0.000000 , 0.000000 , 60337 , 40.2 , 9196 
Haskell ,SelectionSort , 1000 , 0.879028 , 0.827576 , 0.000000 , 0.000000 , 58006 , 41.7 , 9320 
Haskell ,SelectionSort , 1000 , 0.831787 , 0.784485 , 0.000000 , 0.000000 , 58865 , 40.2 , 9304 
Haskell ,SelectionSort , 1000 , 0.877502 , 0.823547 , 0.000000 , 0.000000 , 60913 , 40.2 , 9364 
Haskell ,SelectionSort , 1000 , 0.856689 , 0.807312 , 0.000000 , 0.000000 , 59592 , 39.8 , 9184 
Haskell ,SelectionSort , 1000 , 0.870911 , 0.817444 , 0.000000 , 0.000000 , 58977 , 41.2 , 9328 
Haskell ,SelectionSort , 1000 , 0.846130 , 0.796997 , 0.000000 , 0.000000 , 58964 , 41.3 , 9276 
Haskell ,SelectionSort , 1000 , 0.881775 , 0.825806 , 0.000000 , 0.000000 , 60358 , 41.8 , 9324 
Haskell ,SelectionSort , 1000 , 0.867188 , 0.815796 , 0.000000 , 0.000000 , 59140 , 40.8 , 9292 
Haskell ,SelectionSort , 1000 , 0.865540 , 0.807861 , 0.000000 , 0.000000 , 59806 , 41.2 , 9244 
Haskell ,SelectionSort , 1000 , 0.882324 , 0.823730 , 0.000000 , 0.000000 , 61159 , 41.2 , 9300 
Haskell ,SelectionSort , 1000 , 1.017151 , 0.949463 , 0.000000 , 0.000000 , 65017 , 41.7 , 9308 
Haskell ,SelectionSort , 1000 , 0.861816 , 0.808044 , 0.000000 , 0.000000 , 59724 , 41.5 , 9288 
Haskell ,SelectionSort , 1000 , 0.843628 , 0.788879 , 0.000000 , 0.000000 , 57582 , 40.2 , 9304 
Haskell ,SelectionSort , 1000 , 0.850098 , 0.797729 , 0.000000 , 0.000000 , 58974 , 40.3 , 9252 
Haskell ,SelectionSort , 1000 , 0.896790 , 0.839600 , 0.000000 , 0.000000 , 60692 , 41.3 , 9288 
Haskell ,SelectionSort , 1000 , 0.848022 , 0.799927 , 0.000000 , 0.000000 , 59429 , 41.8 , 9324 
Haskell ,SelectionSort , 1000 , 0.835144 , 0.772400 , 0.000000 , 0.000000 , 57978 , 41.2 , 9284 
Haskell ,SelectionSort , 1000 , 0.844727 , 0.780151 , 0.000000 , 0.000000 , 59478 , 41.0 , 9328 
Haskell ,SelectionSort , 1000 , 0.858643 , 0.795532 , 0.000000 , 0.000000 , 57797 , 42.0 , 9332 
Haskell ,SelectionSort , 1000 , 0.870728 , 0.811462 , 0.000000 , 0.000000 , 60396 , 41.8 , 9268 
Haskell ,SelectionSort , 1000 , 0.863770 , 0.804626 , 0.000000 , 0.000000 , 58930 , 40.7 , 9340 
Haskell ,SelectionSort , 1000 , 0.906433 , 0.832092 , 0.012024 , 0.000000 , 60282 , 40.7 , 9336 
Haskell ,SelectionSort , 1000 , 0.936890 , 0.872498 , 0.000000 , 0.000000 , 61260 , 41.2 , 9300 
Haskell ,SelectionSort , 1000 , 1.035095 , 0.910278 , 0.002808 , 0.000000 , 95698 , 41.2 , 9276 
Haskell ,SelectionSort , 1000 , 1.162720 , 1.057007 , 0.025330 , 0.000000 , 69775 , 42.3 , 9304 
Haskell ,SelectionSort , 1000 , 1.016846 , 0.934509 , 0.007568 , 0.000000 , 62227 , 44.7 , 9336 
Haskell ,SelectionSort , 1000 , 0.934509 , 0.861450 , 0.006042 , 0.000000 , 60812 , 43.0 , 9296 
Haskell ,SelectionSort , 1000 , 1.050537 , 0.940002 , 0.032166 , 0.000000 , 62853 , 43.8 , 9304 
Haskell ,SelectionSort , 1000 , 0.841492 , 0.786194 , 0.000000 , 0.000000 , 58124 , 43.5 , 9260 
Haskell ,SelectionSort , 1000 , 0.868835 , 0.789490 , 0.007629 , 0.000000 , 68283 , 43.3 , 9312 
Haskell ,SelectionSort , 1000 , 0.865051 , 0.806458 , 0.000000 , 0.000000 , 58849 , 41.7 , 9316 
Haskell ,SelectionSort , 1000 , 0.898132 , 0.826355 , 0.000000 , 0.000000 , 58585 , 42.5 , 9360 
Haskell ,SelectionSort , 1000 , 0.874023 , 0.810852 , 0.000000 , 0.000000 , 59746 , 42.0 , 9188 
Haskell ,SelectionSort , 1000 , 0.893738 , 0.836914 , 0.000000 , 0.000000 , 59019 , 43.0 , 9276 
Haskell ,SelectionSort , 1000 , 0.937561 , 0.853882 , 0.006714 , 0.000000 , 61537 , 42.5 , 9360 
Haskell ,SelectionSort , 1000 , 0.922729 , 0.858582 , 0.000000 , 0.000000 , 63411 , 41.7 , 9312 
Haskell ,SelectionSort , 1000 , 0.886475 , 0.826660 , 0.000000 , 0.000000 , 59232 , 41.8 , 9300 
Haskell ,SelectionSort , 1000 , 0.930176 , 0.861084 , 0.006531 , 0.000000 , 60126 , 42.3 , 9300 
Haskell ,SelectionSort , 1000 , 0.878296 , 0.812012 , 0.000000 , 0.000000 , 59182 , 42.3 , 9264 
Haskell ,SelectionSort , 1000 , 0.842773 , 0.776306 , 0.000000 , 0.000000 , 57411 , 41.3 , 9364 
